mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption
Skoda;Karoq;2100.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;70.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;30327.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;16870.0;2019.0;J;190.0;front;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;17000.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;28700.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8
Haval;F7;0.0;2020.0;J;150.0;full;robot;turbocharging;1.5;280.0;180.0;11.0;8.4
Haval;F7;16107.0;2020.0;J;150.0;front;robot;turbocharging;1.5;280.0;180.0;11.0;8.2
Mercedes-Benz;E-Class;5.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;1400.0;2020.0;E;194.0;full;automatic;turbocharging;2.0;400.0;239.0;7.5;5.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;50.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;19.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;154.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;154.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;98.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3
Volkswagen;Amarok;125300.0;2017.0;J;180.0;full;automatic;turbocharging;2.0;420.0;179.0;10.9;8.3
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;5200.0;2020.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;9205.0;2019.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;18000.0;2019.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7
Mercedes-Benz;CLA;17180.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5
Mercedes-Benz;CLA;26458.0;2019.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7
Mercedes-Benz;CLA;0.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;35100.0;2018.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;7496.0;2019.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;70000.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;42414.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Audi;Q5;23000.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8
Mercedes-Benz;V-Class;78000.0;2015.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;0.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;23.0;2019.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;29497.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;0.0;2020.0;M;163.0;full;automatic;turbocharging;2.1;380.0;189.0;12.4;6.7
Mercedes-Benz;V-Class;50.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;27.0;2019.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;0.0;2020.0;M;163.0;full;automatic;turbocharging;2.1;380.0;189.0;12.4;6.7
Mercedes-Benz;V-Class;29070.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;42135.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;166200.0;2016.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;V-Class;0.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6
Mercedes-Benz;C-Class;24862.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;49000.0;2018.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;4800.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;14162.0;2019.0;D;204.0;full;automatic;turbocharging;2.0;0.0;234.0;8.1;7.2
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;5116.0;2019.0;D;204.0;full;automatic;turbocharging;2.0;0.0;234.0;8.1;7.2
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;44340.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;40953.0;2018.0;D;184.0;full;automatic;turbocharging;1.5;280.0;230.0;8.4;6.7
Mercedes-Benz;C-Class;6400.0;2019.0;D;150.0;rear;automatic;turbocharging;1.5;250.0;223.0;8.6;6.5
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;13126.0;2019.0;D;150.0;rear;automatic;turbocharging;1.5;250.0;223.0;8.6;6.5
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Mercedes-Benz;C-Class;5000.0;2019.0;D;184.0;full;automatic;turbocharging;1.5;280.0;230.0;8.4;6.7
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;18953.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1
Audi;A6;0.0;2020.0;E;190.0;front;robot;turbocharging;2.0;320.0;237.0;7.9;5.8
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;6222.0;2019.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;44731.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1
Audi;A6;0.0;2020.0;E;190.0;front;robot;turbocharging;2.0;320.0;237.0;7.9;5.8
Audi;A6;12907.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8
Audi;A6;4461.0;2019.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1
Mercedes-Benz;Maybach S-Class;46588.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;80415.0;2018.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3
Mercedes-Benz;Maybach S-Class;89000.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;29017.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;18590.0;2019.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;58000.0;2018.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;5761.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;213.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;3000.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;50.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;34.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;52136.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;49146.0;2017.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;23281.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;28624.0;2017.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;117.0;front;mechanics;no;1.6;154.0;183.0;11.4;6.1
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;117.0;front;mechanics;no;1.6;154.0;183.0;11.4;6.1
Mitsubishi;ASX;42562.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;1051.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;12181.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;237.0;7.6;7.6
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4
Mercedes-Benz;GLC Coupe;200.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;1313.0;2019.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;15005.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;11127.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;23192.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;500.0;233.0;6.6;5.8
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2
Mercedes-Benz;GLC Coupe;10506.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;500.0;233.0;6.6;5.8
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Mitsubishi;Pajero Sport;53000.0;2017.0;J;181.0;full;automatic;turbocharging;2.4;430.0;180.0;12.3;8.0
Mitsubishi;Pajero Sport;87445.0;2017.0;J;181.0;full;automatic;turbocharging;2.4;430.0;180.0;12.3;8.0
Mitsubishi;Pajero Sport;44897.0;2017.0;J;181.0;full;automatic;turbocharging;2.4;430.0;180.0;12.3;8.0
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;automatic;turbocharging;2.4;430.0;180.0;12.3;8.0
Mitsubishi;Pajero Sport;48000.0;2017.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Mitsubishi;Pajero Sport;76715.0;2018.0;J;181.0;full;automatic;turbocharging;2.4;430.0;180.0;12.3;8.0
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Mitsubishi;Pajero Sport;83563.0;2017.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;92945.0;2015.0;J;135.0;front;automatic;no;2.0;191.0;168.0;11.2;8.3
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;27000.0;2014.0;J;135.0;front;automatic;no;2.0;191.0;168.0;11.2;8.3
Nissan;Terrano;0.0;2020.0;J;114.0;full;mechanics;no;1.6;156.0;166.0;12.5;7.6
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;91000.0;2014.0;J;135.0;front;automatic;no;2.0;191.0;168.0;11.2;8.3
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;8341.0;2019.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;24925.0;2015.0;J;135.0;front;automatic;no;2.0;191.0;168.0;11.2;8.3
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.7;7.8
Nissan;Terrano;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Renault;Duster;36536.0;2018.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;69018.0;2017.0;J;109.0;full;mechanics;turbocharging;1.5;240.0;167.0;13.2;5.3
Renault;Duster;85000.0;2017.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;64000.0;2016.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;0.0;2020.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;0.0;2020.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;94980.0;2015.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;93717.0;2016.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;22158.0;2020.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;0.0;2020.0;J;114.0;front;mechanics;no;1.6;156.0;167.0;10.9;7.4
Renault;Duster;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;75684.0;2016.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
Renault;Duster;0.0;2020.0;J;143.0;full;mechanics;no;2.0;195.0;180.0;10.3;7.8
Renault;Duster;30001.0;2017.0;J;143.0;full;automatic;no;2.0;195.0;174.0;11.5;8.7
