mark,Box,Drive_unit,Country,Color,Mileage,Year,Car_type,Model,Maximum_power,Maximum_speed,Consumption,Price
Haval,robot,full,China,black,30327.0,2019.0,SUV,F7,190.0,195.0,8.8,1645000.0
Haval,robot,full,China,blue,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1572000.0
Haval,robot,full,China,gray,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1569000.0
Haval,robot,front,China,silver,16870.0,2019.0,SUV,F7,190.0,195.0,8.8,1619000.0
Haval,robot,full,China,blue,17000.0,2019.0,SUV,F7,190.0,195.0,8.8,1566666.0
Haval,robot,full,China,gray,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1689000.0
Haval,robot,full,China,white,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1859000.0
Haval,robot,full,China,gray,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1859000.0
Haval,robot,full,China,black,28700.0,2019.0,SUV,F7,190.0,195.0,8.8,1650000.0
Haval,robot,full,China,blue,0.0,2020.0,SUV,F7,190.0,195.0,8.8,1959000.0
Haval,robot,full,China,blue,0.0,2020.0,SUV,F7,150.0,180.0,8.4,1525000.0
Haval,robot,front,China,black,16107.0,2020.0,SUV,F7,150.0,180.0,8.2,1519000.0
Mercedes-Benz,automatic,full,German,black,5.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4700000.0
Mercedes-Benz,automatic,rear,German,black,0.0,2020.0,Sedan,E-Class,197.0,240.0,6.9,3409665.0
Mercedes-Benz,automatic,rear,German,blue,0.0,2020.0,Sedan,E-Class,197.0,240.0,6.9,3564500.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4534900.0
Mercedes-Benz,automatic,full,German,black,1400.0,2020.0,Sedan,E-Class,194.0,239.0,5.4,3950000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4369900.0
Mercedes-Benz,automatic,full,German,black,50.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,3879000.0
Mercedes-Benz,automatic,full,German,white,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4534900.0
Mercedes-Benz,automatic,rear,German,black,19.0,2020.0,Sedan,E-Class,197.0,240.0,6.9,3900000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4374800.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4539800.0
Mercedes-Benz,automatic,full,German,white,154.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,3766317.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,4350000.0
Mercedes-Benz,automatic,full,German,white,154.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,3765550.0
Mercedes-Benz,automatic,full,German,black,98.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,3758000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,E-Class,197.0,232.0,7.3,3523280.0
Volkswagen,automatic,full,German,blue,125300.0,2017.0,Pickup,Amarok,180.0,179.0,8.3,2298000.0
Mercedes-Benz,robot,front,German,silver,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2757159.0
Mercedes-Benz,robot,front,German,white,5200.0,2020.0,Sedan,CLA,150.0,229.0,5.5,2560000.0
Mercedes-Benz,robot,front,German,yellow,9205.0,2019.0,Sedan,CLA,150.0,229.0,5.5,2698000.0
Mercedes-Benz,robot,front,German,white,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2752400.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2768525.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2759370.0
Mercedes-Benz,robot,front,German,yellow,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2441196.0
Mercedes-Benz,robot,front,German,gray,18000.0,2019.0,Sedan,CLA,150.0,229.0,5.5,2397000.0
Mercedes-Benz,robot,full,German,white,0.0,2020.0,Sedan,CLA,224.0,250.0,6.7,3427660.0
Mercedes-Benz,robot,full,German,white,17180.0,2020.0,Sedan,CLA,224.0,250.0,6.7,2999000.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2781690.0
Mercedes-Benz,robot,front,German,gray,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2952100.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,Sedan,CLA,163.0,229.0,5.5,2873500.0
Mercedes-Benz,robot,full,German,gray,26458.0,2019.0,Sedan,CLA,224.0,250.0,6.7,2798000.0
Mercedes-Benz,robot,full,German,white,0.0,2020.0,Sedan,CLA,224.0,250.0,6.7,3610500.0
Audi,robot,full,German,black,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3460000.0
Audi,robot,full,German,white,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3460000.0
Audi,robot,full,German,gray,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3460000.0
Audi,robot,full,German,black,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3540000.0
Audi,robot,full,German,gray,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3540000.0
Audi,robot,full,German,black,35100.0,2018.0,SUV,Q5,249.0,237.0,6.8,2549000.0
Audi,robot,full,German,black,7496.0,2019.0,SUV,Q5,249.0,237.0,6.8,2990000.0
Audi,robot,full,German,silver,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3460000.0
Audi,robot,full,German,black,70000.0,2017.0,SUV,Q5,249.0,237.0,6.8,2449000.0
Audi,robot,full,German,blue,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3540000.0
Audi,robot,full,German,white,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3540000.0
Audi,robot,full,German,blue,0.0,2020.0,SUV,Q5,249.0,237.0,6.8,3460000.0
Audi,robot,full,German,brown,42414.0,2017.0,SUV,Q5,249.0,237.0,6.8,3050000.0
Audi,robot,full,German,black,23000.0,2017.0,SUV,Q5,249.0,237.0,6.8,2990000.0
Mercedes-Benz,automatic,full,German,black,78000.0,2015.0,Minivan,V-Class,190.0,206.0,6.6,3500000.0
Mercedes-Benz,automatic,full,German,black,1.0,2020.0,Minivan,V-Class,190.0,206.0,6.6,21900000.0
Mercedes-Benz,automatic,full,German,black,1.0,2020.0,Minivan,V-Class,190.0,206.0,6.6,24900000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Minivan,V-Class,190.0,206.0,6.6,7320660.0
Mercedes-Benz,automatic,full,German,black,23.0,2019.0,Minivan,V-Class,190.0,206.0,6.6,23000000.0
Mercedes-Benz,automatic,full,German,black,29497.0,2018.0,Minivan,V-Class,190.0,206.0,6.6,14500000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Minivan,V-Class,163.0,189.0,6.7,7307942.0
Mercedes-Benz,automatic,full,German,black,50.0,2018.0,Minivan,V-Class,190.0,206.0,6.6,13900000.0
Mercedes-Benz,automatic,full,German,black,27.0,2019.0,Minivan,V-Class,190.0,206.0,6.6,19800000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Minivan,V-Class,163.0,189.0,6.7,7124240.0
Mercedes-Benz,automatic,full,German,black,29070.0,2018.0,Minivan,V-Class,190.0,206.0,6.6,10565000.0
Mercedes-Benz,automatic,full,German,black,42135.0,2018.0,Minivan,V-Class,190.0,206.0,6.6,5100000.0
Mercedes-Benz,automatic,full,German,black,1.0,2020.0,Minivan,V-Class,190.0,206.0,6.6,13717000.0
Mercedes-Benz,automatic,full,German,black,166200.0,2016.0,Minivan,V-Class,190.0,206.0,6.6,3500000.0
Mercedes-Benz,automatic,full,German,blue,0.0,2020.0,Minivan,V-Class,190.0,206.0,6.6,7604700.0
Mercedes-Benz,automatic,rear,German,black,24862.0,2019.0,Sedan,C-Class,150.0,225.0,6.2,2495000.0
Mercedes-Benz,automatic,rear,German,black,49000.0,2018.0,Sedan,C-Class,150.0,225.0,6.2,2249000.0
Mercedes-Benz,automatic,rear,German,blue,4800.0,2019.0,Sedan,C-Class,150.0,225.0,6.2,2560000.0
Mercedes-Benz,automatic,rear,German,black,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2614080.0
Mercedes-Benz,automatic,full,German,gray,14162.0,2019.0,Sedan,C-Class,204.0,234.0,7.2,2698000.0
Mercedes-Benz,automatic,rear,German,beige,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,3249120.0
Mercedes-Benz,automatic,full,German,gray,5116.0,2019.0,Sedan,C-Class,204.0,234.0,7.2,3192000.0
Mercedes-Benz,automatic,rear,German,white,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2905125.0
Mercedes-Benz,automatic,rear,German,black,44340.0,2019.0,Sedan,C-Class,150.0,225.0,6.2,2297000.0
Mercedes-Benz,automatic,rear,German,white,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2670000.0
Mercedes-Benz,automatic,full,German,blue,40953.0,2018.0,Sedan,C-Class,184.0,230.0,6.7,2549000.0
Mercedes-Benz,automatic,rear,German,black,6400.0,2019.0,Sedan,C-Class,150.0,223.0,6.5,2499000.0
Mercedes-Benz,automatic,rear,German,gray,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2670000.0
Mercedes-Benz,automatic,rear,German,white,13126.0,2019.0,Sedan,C-Class,150.0,223.0,6.5,2568000.0
Mercedes-Benz,automatic,rear,German,silver,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2947450.0
Mercedes-Benz,automatic,full,German,white,5000.0,2019.0,Sedan,C-Class,184.0,230.0,6.7,2930000.0
Mercedes-Benz,automatic,rear,German,gray,0.0,2020.0,Sedan,C-Class,150.0,225.0,6.2,2890000.0
Audi,robot,full,German,white,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3332144.0
Audi,robot,full,German,white,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3450000.0
Audi,robot,full,German,gray,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3179640.0
Audi,robot,full,German,black,18953.0,2018.0,Sedan,A6,340.0,250.0,7.1,3850000.0
Audi,robot,front,German,black,0.0,2020.0,Sedan,A6,190.0,237.0,5.8,3305000.0
Audi,robot,full,German,gray,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3490000.0
Audi,robot,full,German,gray,6222.0,2019.0,Sedan,A6,340.0,250.0,7.1,4299000.0
Audi,robot,full,German,silver,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3490000.0
Audi,robot,full,German,black,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3828000.0
Audi,robot,full,German,black,44731.0,2018.0,Sedan,A6,340.0,250.0,7.1,4512310.0
Audi,robot,front,German,white,0.0,2020.0,Sedan,A6,190.0,237.0,5.8,3305000.0
Audi,robot,full,German,blue,12907.0,2018.0,Sedan,A6,340.0,250.0,7.1,4349000.0
Audi,robot,full,German,brown,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3450000.0
Audi,robot,full,German,blue,0.0,2020.0,Sedan,A6,245.0,250.0,6.8,3450000.0
Audi,robot,full,German,black,4461.0,2019.0,Sedan,A6,340.0,250.0,7.1,4787000.0
Mercedes-Benz,automatic,full,German,black,46588.0,2017.0,Sedan,Maybach S-Class,367.0,250.0,8.9,6700000.0
Mercedes-Benz,automatic,full,German,black,80415.0,2018.0,Sedan,Maybach S-Class,469.0,250.0,9.3,7147800.0
Mercedes-Benz,automatic,full,German,white,89000.0,2017.0,Sedan,Maybach S-Class,367.0,250.0,8.9,6875000.0
Mercedes-Benz,automatic,full,German,silver,29017.0,2017.0,Sedan,Maybach S-Class,367.0,250.0,8.9,8000000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,10203120.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,10154420.0
Mercedes-Benz,automatic,full,German,black,18590.0,2019.0,Sedan,Maybach S-Class,367.0,250.0,8.9,8999000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,10147600.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,13303600.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,10430000.0
Mercedes-Benz,automatic,full,German,black,58000.0,2018.0,Sedan,Maybach S-Class,469.0,250.0,9.3,9200000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,14122800.0
Mercedes-Benz,automatic,full,German,black,5761.0,2020.0,Sedan,Maybach S-Class,367.0,250.0,8.9,10897000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,Sedan,Maybach S-Class,469.0,250.0,9.3,14633800.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,3025700.0
Mercedes-Benz,robot,front,German,white,213.0,2020.0,SUV,GLA,150.0,210.0,6.0,2809000.0
Mercedes-Benz,robot,full,German,blue,0.0,2020.0,SUV,GLA,224.0,240.0,7.1,3044380.0
Mercedes-Benz,robot,front,German,blue,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,2595500.0
Mercedes-Benz,robot,full,German,white,3000.0,2020.0,SUV,GLA,224.0,240.0,7.1,4100000.0
Mercedes-Benz,robot,front,German,black,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,2672084.0
Mercedes-Benz,robot,full,German,white,0.0,2020.0,SUV,GLA,224.0,240.0,7.1,3397630.0
Mercedes-Benz,robot,front,German,blue,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,2977000.0
Mercedes-Benz,robot,full,German,black,50.0,2020.0,SUV,GLA,224.0,240.0,7.1,3496000.0
Mercedes-Benz,robot,front,German,red,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,3348900.0
Mercedes-Benz,robot,front,German,white,34.0,2020.0,SUV,GLA,150.0,210.0,6.0,3021000.0
Mercedes-Benz,robot,full,German,gold,0.0,2020.0,SUV,GLA,224.0,240.0,7.1,3951900.0
Mercedes-Benz,robot,front,German,white,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,3084500.0
Mercedes-Benz,robot,front,German,blue,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,3082100.0
Mercedes-Benz,robot,front,German,silver,0.0,2020.0,SUV,GLA,150.0,210.0,6.0,3149300.0
Mitsubishi,variator,full,Japan,gray,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,1712000.0
Mitsubishi,variator,full,Japan,gray,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,1897000.0
Mitsubishi,variator,full,Japan,black,52136.0,2018.0,SUV,ASX,150.0,191.0,7.7,1479000.0
Mitsubishi,variator,full,Japan,black,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,2031000.0
Mitsubishi,variator,full,Japan,white,49146.0,2017.0,SUV,ASX,150.0,191.0,7.7,1500000.0
Mitsubishi,variator,full,Japan,black,23281.0,2018.0,SUV,ASX,150.0,191.0,7.7,1420000.0
Mitsubishi,variator,full,Japan,gray,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,1651000.0
Mitsubishi,variator,full,Japan,red,28624.0,2017.0,SUV,ASX,150.0,191.0,7.7,1497000.0
Mitsubishi,mechanics,front,Japan,gray,0.0,2020.0,SUV,ASX,117.0,183.0,6.1,1352000.0
Mitsubishi,variator,full,Japan,orange,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,1527000.0
Mitsubishi,mechanics,front,Japan,black,0.0,2020.0,SUV,ASX,117.0,183.0,6.1,1502000.0
Mitsubishi,variator,full,Japan,gray,42562.0,2018.0,SUV,ASX,150.0,191.0,7.7,1530000.0
Mitsubishi,variator,full,Japan,red,0.0,2020.0,SUV,ASX,150.0,191.0,7.7,1976000.0
Mercedes-Benz,automatic,full,German,white,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4654911.0
Mercedes-Benz,automatic,full,German,black,1051.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4560000.0
Mercedes-Benz,automatic,full,German,silver,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4888000.0
Mercedes-Benz,automatic,full,German,green,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,5399800.0
Mercedes-Benz,automatic,rear,German,red,12181.0,2020.0,Coupe,E-Class,197.0,237.0,7.6,4220000.0
Mercedes-Benz,automatic,full,German,blue,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4389700.0
Mercedes-Benz,automatic,full,German,green,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4399400.0
Mercedes-Benz,automatic,full,German,red,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4360000.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,5580500.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,5043400.0
Mercedes-Benz,automatic,full,German,red,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,7529505.0
Mercedes-Benz,automatic,full,German,white,0.0,2020.0,Coupe,E-Class,197.0,231.0,7.4,4644000.0
Mercedes-Benz,automatic,full,German,white,200.0,2020.0,SUV,GLC Coupe,249.0,240.0,7.5,4450000.0
Mercedes-Benz,automatic,full,German,red,1313.0,2019.0,SUV,GLC Coupe,194.0,217.0,5.2,3899000.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,SUV,GLC Coupe,194.0,217.0,5.2,4117120.0
Mercedes-Benz,automatic,full,German,silver,0.0,2020.0,SUV,GLC Coupe,249.0,240.0,7.5,4665285.0
Mercedes-Benz,automatic,full,German,black,15005.0,2019.0,SUV,GLC Coupe,249.0,240.0,7.5,4130000.0
Mercedes-Benz,automatic,full,German,silver,11127.0,2019.0,SUV,GLC Coupe,249.0,240.0,7.5,4147000.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,SUV,GLC Coupe,194.0,217.0,5.2,4228848.0
Mercedes-Benz,automatic,full,German,gray,0.0,2020.0,SUV,GLC Coupe,249.0,240.0,7.5,5504400.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,SUV,GLC Coupe,249.0,240.0,7.5,5238900.0
Mercedes-Benz,automatic,full,German,blue,23192.0,2019.0,SUV,GLC Coupe,249.0,240.0,7.5,3823000.0
Mercedes-Benz,automatic,full,German,white,0.0,2020.0,SUV,GLC Coupe,245.0,233.0,5.8,4970804.0
Mercedes-Benz,automatic,full,German,blue,0.0,2020.0,SUV,GLC Coupe,194.0,217.0,5.2,4828300.0
Mercedes-Benz,automatic,full,German,beige,10506.0,2020.0,SUV,GLC Coupe,245.0,233.0,5.8,4597000.0
Mercedes-Benz,automatic,full,German,black,0.0,2020.0,SUV,GLC Coupe,194.0,217.0,5.2,4610000.0
Mitsubishi,mechanics,full,Japan,white,0.0,2020.0,SUV,Pajero Sport,181.0,180.0,7.4,2442000.0
Mitsubishi,mechanics,full,Japan,black,0.0,2020.0,SUV,Pajero Sport,181.0,180.0,7.4,2502560.0
Mitsubishi,automatic,full,Japan,silver,53000.0,2017.0,SUV,Pajero Sport,181.0,180.0,8.0,2000000.0
Mitsubishi,automatic,full,Japan,white,87445.0,2017.0,SUV,Pajero Sport,181.0,180.0,8.0,2148000.0
Mitsubishi,automatic,full,Japan,silver,44897.0,2017.0,SUV,Pajero Sport,181.0,180.0,8.0,2255000.0
Mitsubishi,mechanics,full,Japan,brown,0.0,2020.0,SUV,Pajero Sport,181.0,180.0,7.4,2429000.0
Mitsubishi,automatic,full,Japan,brown,0.0,2020.0,SUV,Pajero Sport,181.0,180.0,8.0,3023300.0
Mitsubishi,mechanics,full,Japan,silver,48000.0,2017.0,SUV,Pajero Sport,181.0,180.0,7.4,1795000.0
Mitsubishi,automatic,full,Japan,black,76715.0,2018.0,SUV,Pajero Sport,181.0,180.0,8.0,2577000.0
Mitsubishi,mechanics,full,Japan,silver,0.0,2020.0,SUV,Pajero Sport,181.0,180.0,7.4,2502560.0
Mitsubishi,mechanics,full,Japan,silver,83563.0,2017.0,SUV,Pajero Sport,181.0,180.0,7.4,1889000.0
Nissan,mechanics,full,Japan,brown,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1154000.0
Nissan,mechanics,full,Japan,gray,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1143890.0
Nissan,automatic,front,Japan,black,92945.0,2015.0,SUV,Terrano,135.0,168.0,8.3,756000.0
Nissan,mechanics,front,Japan,gray,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,1187000.0
Nissan,automatic,front,Japan,black,27000.0,2014.0,SUV,Terrano,135.0,168.0,8.3,750000.0
Nissan,mechanics,full,Japan,black,0.0,2020.0,SUV,Terrano,114.0,166.0,7.6,1068000.0
Nissan,mechanics,full,Japan,silver,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1190000.0
Nissan,automatic,front,Japan,gray,91000.0,2014.0,SUV,Terrano,135.0,168.0,8.3,689000.0
Nissan,mechanics,front,Japan,silver,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,1053000.0
Nissan,mechanics,full,Japan,gray,8341.0,2019.0,SUV,Terrano,143.0,180.0,7.8,1175000.0
Nissan,mechanics,full,Japan,brown,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1190000.0
Nissan,mechanics,front,Japan,gray,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,1282000.0
Nissan,mechanics,full,Japan,gray,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1431000.0
Nissan,mechanics,front,Japan,white,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,993000.0
Nissan,automatic,front,Japan,white,24925.0,2015.0,SUV,Terrano,135.0,168.0,8.3,825000.0
Nissan,mechanics,full,Japan,brown,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1384000.0
Nissan,mechanics,full,Japan,white,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1369000.0
Nissan,mechanics,front,Japan,black,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,1100000.0
Nissan,mechanics,front,Japan,brown,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,997500.0
Nissan,mechanics,full,Japan,black,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1173890.0
Nissan,mechanics,full,Japan,brown,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1279600.0
Nissan,mechanics,full,Japan,gray,0.0,2020.0,SUV,Terrano,143.0,180.0,7.8,1275000.0
Nissan,mechanics,front,Japan,white,0.0,2020.0,SUV,Terrano,114.0,167.0,7.4,997500.0
Renault,mechanics,full,France,white,36536.0,2018.0,SUV,Duster,143.0,180.0,7.8,939000.0
Renault,mechanics,full,France,white,69018.0,2017.0,SUV,Duster,109.0,167.0,5.3,841000.0
Renault,automatic,full,France,white,85000.0,2017.0,SUV,Duster,143.0,174.0,8.7,889000.0
Renault,automatic,full,France,brown,64000.0,2016.0,SUV,Duster,143.0,174.0,8.7,869000.0
Renault,automatic,full,France,green,0.0,2020.0,SUV,Duster,143.0,174.0,8.7,1225807.0
Renault,automatic,full,France,brown,0.0,2020.0,SUV,Duster,143.0,174.0,8.7,1222161.0
Renault,mechanics,full,France,gray,94980.0,2015.0,SUV,Duster,143.0,180.0,7.8,725000.0
Renault,mechanics,full,France,white,93717.0,2016.0,SUV,Duster,143.0,180.0,7.8,730000.0
Renault,mechanics,full,France,green,0.0,2020.0,SUV,Duster,143.0,180.0,7.8,1168546.0
Renault,automatic,full,France,gray,22158.0,2020.0,SUV,Duster,143.0,174.0,8.7,1199000.0
Renault,mechanics,front,France,white,0.0,2020.0,SUV,Duster,114.0,167.0,7.4,815000.0
Renault,mechanics,full,France,white,0.0,2020.0,SUV,Duster,143.0,180.0,7.8,1074000.0
Renault,automatic,full,France,white,75684.0,2016.0,SUV,Duster,143.0,174.0,8.7,868400.0
Renault,mechanics,full,France,white,0.0,2020.0,SUV,Duster,143.0,180.0,7.8,1057779.0
Renault,automatic,full,France,gray,30001.0,2017.0,SUV,Duster,143.0,174.0,8.7,990000.0
Renault,automatic,full,France,silver,68600.0,2017.0,SUV,Duster,143.0,174.0,8.7,845000.0
LADA (VAZ),mechanics,front,Russia,white,0.0,2020.0,Sedan,Vesta,106.0,175.0,6.9,713900.0
LADA (VAZ),robot,front,Russia,gray,77000.0,2017.0,Sedan,Vesta,106.0,178.0,6.6,553000.0
LADA (VAZ),mechanics,front,Russia,white,89000.0,2017.0,Sedan,Vesta,106.0,175.0,6.9,498000.0
LADA (VAZ),variator,front,Russia,light Blue,0.0,2020.0,Sedan,Vesta,113.0,175.0,7.1,842900.0
LADA (VAZ),mechanics,front,Russia,gray,51000.0,2015.0,Sedan,Vesta,106.0,175.0,6.9,494750.0
LADA (VAZ),robot,front,Russia,gray,111000.0,2016.0,Sedan,Vesta,106.0,178.0,6.6,479000.0
LADA (VAZ),mechanics,front,Russia,blue,0.0,2020.0,Sedan,Vesta,106.0,175.0,6.9,613900.0
LADA (VAZ),mechanics,front,Russia,white,0.0,2020.0,Sedan,Vesta,106.0,175.0,6.9,769900.0
LADA (VAZ),mechanics,front,Russia,white,50000.0,2019.0,Sedan,Vesta,106.0,170.0,6.3,585000.0
LADA (VAZ),variator,front,Russia,black,0.0,2020.0,Sedan,Vesta,113.0,175.0,7.1,708900.0
LADA (VAZ),mechanics,front,Russia,brown,149570.0,2016.0,Sedan,Vesta,106.0,175.0,6.9,490000.0
LADA (VAZ),variator,front,Russia,white,0.0,2020.0,Sedan,Vesta,113.0,175.0,7.1,880900.0
LADA (VAZ),mechanics,front,Russia,white,19000.0,2019.0,Sedan,Vesta,122.0,188.0,7.8,750000.0
LADA (VAZ),mechanics,front,Russia,white,0.0,2020.0,Sedan,Vesta,106.0,175.0,6.9,747900.0
LADA (VAZ),robot,front,Russia,white,52118.0,2017.0,Sedan,Vesta,122.0,186.0,7.2,509000.0
LADA (VAZ),robot,front,Russia,silver,39000.0,2019.0,Station Wagon,Vesta,122.0,182.0,7.6,759000.0
LADA (VAZ),mechanics,front,Russia,white,37428.0,2018.0,Station Wagon,Vesta,106.0,174.0,7.3,669000.0
LADA (VAZ),mechanics,front,Russia,light Blue,31000.0,2019.0,Station Wagon,Vesta,106.0,174.0,7.3,650000.0
LADA (VAZ),variator,front,Russia,gray,0.0,2020.0,Station Wagon,Vesta,113.0,170.0,7.4,1045900.0
LADA (VAZ),variator,front,Russia,red,0.0,2020.0,Station Wagon,Vesta,113.0,170.0,7.4,867900.0
LADA (VAZ),mechanics,front,Russia,brown,0.0,2020.0,Station Wagon,Vesta,106.0,174.0,7.3,723900.0
LADA (VAZ),robot,front,Russia,gray,27842.0,2018.0,Station Wagon,Vesta,122.0,182.0,7.6,729000.0
LADA (VAZ),mechanics,front,Russia,blue,0.0,2020.0,Station Wagon,Vesta,122.0,180.0,7.8,891900.0
LADA (VAZ),mechanics,front,Russia,red,0.0,2020.0,Station Wagon,Vesta,122.0,180.0,7.8,901900.0
LADA (VAZ),mechanics,front,Russia,brown,39126.0,2017.0,Station Wagon,Vesta,122.0,180.0,7.8,689000.0
LADA (VAZ),mechanics,front,Russia,beige,0.0,2020.0,Station Wagon,Vesta,106.0,174.0,7.3,739900.0
LADA (VAZ),robot,front,Russia,white,32000.0,2017.0,Station Wagon,Vesta,122.0,182.0,7.6,597000.0
