mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption;Price
Infiniti;QX60;85408.0;2017.0;J;262.0;full;variator;no;3.5;334.0;190.0;8.4;10.7;2227000.0
Infiniti;QX60;0.0;2020.0;J;283.0;full;variator;no;3.5;350.0;190.0;8.2;10.5;2962000.0
Infiniti;QX60;0.0;2020.0;J;283.0;full;variator;no;3.5;350.0;190.0;8.2;10.5;3293000.0
Infiniti;QX60;0.0;2020.0;J;283.0;full;variator;no;3.5;350.0;190.0;8.2;10.5;2963000.0
Infiniti;QX60;0.0;2020.0;J;283.0;full;variator;no;3.5;350.0;190.0;8.2;10.5;2963000.0
Infiniti;QX60;24000.0;2018.0;J;262.0;full;variator;no;3.5;334.0;190.0;8.4;10.7;2800000.0
Infiniti;QX60;0.0;2020.0;J;283.0;full;variator;no;3.5;350.0;190.0;8.2;10.5;2963000.0
Infiniti;QX60;62300.0;2018.0;J;262.0;full;variator;no;3.5;334.0;190.0;8.4;10.7;2760000.0
Infiniti;QX50;12322.0;2019.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3150000.0
Infiniti;QX50;10900.0;2019.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3300000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3500000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3995000.0
Infiniti;QX50;30210.0;2018.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;2899000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;4040000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;4015000.0
Infiniti;QX50;26500.0;2018.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;2497000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3258000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3258000.0
Infiniti;QX50;33500.0;2018.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;2785000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3450000.0
Infiniti;QX50;0.0;2020.0;J;249.0;full;variator;turbocharging;2.0;380.0;220.0;7.3;8.6;3274000.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;1563500.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;1732956.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;2062800.0
Skoda;Karoq;2100.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1520000.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1516500.0
Skoda;Karoq;70.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;2050000.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;2040200.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1498200.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;1824000.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;1626500.0
Skoda;Karoq;0.0;2020.0;J;150.0;full;robot;turbocharging;1.4;250.0;193.0;8.9;0.0;1703950.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1833200.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1833200.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1759400.0
Skoda;Karoq;0.0;2020.0;J;150.0;front;automatic;turbocharging;1.4;250.0;199.0;8.8;6.3;1732600.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1810000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1859000.0
Haval;F7;30327.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1645000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1572000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1569000.0
Haval;F7;16870.0;2019.0;J;190.0;front;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1619000.0
Haval;F7;17000.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1566666.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1689000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1859000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1859000.0
Haval;F7;28700.0;2019.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1650000.0
Haval;F7;0.0;2020.0;J;190.0;full;robot;turbocharging;2.0;340.0;195.0;9.0;8.8;1959000.0
Haval;F7;0.0;2020.0;J;150.0;full;robot;turbocharging;1.5;280.0;180.0;11.0;8.4;1525000.0
Haval;F7;16107.0;2020.0;J;150.0;front;robot;turbocharging;1.5;280.0;180.0;11.0;8.2;1519000.0
Mercedes-Benz;E-Class;5.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4700000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9;3409665.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9;3564500.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4534900.0
Mercedes-Benz;E-Class;1400.0;2020.0;E;194.0;full;automatic;turbocharging;2.0;400.0;239.0;7.5;5.4;3950000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4369900.0
Mercedes-Benz;E-Class;50.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;3879000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4534900.0
Mercedes-Benz;E-Class;19.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;240.0;7.5;6.9;3900000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4374800.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4539800.0
Mercedes-Benz;E-Class;154.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;3766317.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;4350000.0
Mercedes-Benz;E-Class;154.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;3765550.0
Mercedes-Benz;E-Class;98.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;3758000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;232.0;7.6;7.3;3523280.0
Volkswagen;Amarok;125300.0;2017.0;J;180.0;full;automatic;turbocharging;2.0;420.0;179.0;10.9;8.3;2298000.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2757159.0
Mercedes-Benz;CLA;5200.0;2020.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2560000.0
Mercedes-Benz;CLA;9205.0;2019.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2698000.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2752400.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2768525.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2759370.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2441196.0
Mercedes-Benz;CLA;18000.0;2019.0;C;150.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2397000.0
Mercedes-Benz;CLA;0.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7;3427660.0
Mercedes-Benz;CLA;17180.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7;2999000.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2781690.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2952100.0
Mercedes-Benz;CLA;0.0;2020.0;C;163.0;front;robot;turbocharging;1.3;250.0;229.0;8.2;5.5;2873500.0
Mercedes-Benz;CLA;26458.0;2019.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7;2798000.0
Mercedes-Benz;CLA;0.0;2020.0;C;224.0;full;robot;turbocharging;2.0;350.0;250.0;6.3;6.7;3610500.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3460000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3460000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3460000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3540000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3540000.0
Audi;Q5;35100.0;2018.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;2549000.0
Audi;Q5;7496.0;2019.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;2990000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3460000.0
Audi;Q5;70000.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;2449000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3540000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3540000.0
Audi;Q5;0.0;2020.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3460000.0
Audi;Q5;42414.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;3050000.0
Audi;Q5;23000.0;2017.0;J;249.0;full;robot;turbocharging;2.0;370.0;237.0;6.3;6.8;2990000.0
Mercedes-Benz;V-Class;78000.0;2015.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;3500000.0
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;21900000.0
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;24900000.0
Mercedes-Benz;V-Class;0.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;7320660.0
Mercedes-Benz;V-Class;23.0;2019.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;23000000.0
Mercedes-Benz;V-Class;29497.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;14500000.0
Mercedes-Benz;V-Class;0.0;2020.0;M;163.0;full;automatic;turbocharging;2.1;380.0;189.0;12.4;6.7;7307942.0
Mercedes-Benz;V-Class;50.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;13900000.0
Mercedes-Benz;V-Class;27.0;2019.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;19800000.0
Mercedes-Benz;V-Class;0.0;2020.0;M;163.0;full;automatic;turbocharging;2.1;380.0;189.0;12.4;6.7;7124240.0
Mercedes-Benz;V-Class;29070.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;10565000.0
Mercedes-Benz;V-Class;42135.0;2018.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;5100000.0
Mercedes-Benz;V-Class;1.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;13717000.0
Mercedes-Benz;V-Class;166200.0;2016.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;3500000.0
Mercedes-Benz;V-Class;0.0;2020.0;M;190.0;full;automatic;turbocharging;2.1;440.0;206.0;9.1;6.6;7604700.0
Mercedes-Benz;C-Class;24862.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2495000.0
Mercedes-Benz;C-Class;49000.0;2018.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2249000.0
Mercedes-Benz;C-Class;4800.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2560000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2614080.0
Mercedes-Benz;C-Class;14162.0;2019.0;D;204.0;full;automatic;turbocharging;2.0;0.0;234.0;8.1;7.2;2698000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;3249120.0
Mercedes-Benz;C-Class;5116.0;2019.0;D;204.0;full;automatic;turbocharging;2.0;0.0;234.0;8.1;7.2;3192000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2905125.0
Mercedes-Benz;C-Class;44340.0;2019.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2297000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2670000.0
Mercedes-Benz;C-Class;40953.0;2018.0;D;184.0;full;automatic;turbocharging;1.5;280.0;230.0;8.4;6.7;2549000.0
Mercedes-Benz;C-Class;6400.0;2019.0;D;150.0;rear;automatic;turbocharging;1.5;250.0;223.0;8.6;6.5;2499000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2670000.0
Mercedes-Benz;C-Class;13126.0;2019.0;D;150.0;rear;automatic;turbocharging;1.5;250.0;223.0;8.6;6.5;2568000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2947450.0
Mercedes-Benz;C-Class;5000.0;2019.0;D;184.0;full;automatic;turbocharging;1.5;280.0;230.0;8.4;6.7;2930000.0
Mercedes-Benz;C-Class;0.0;2020.0;D;150.0;rear;automatic;turbocharging;1.6;250.0;225.0;8.3;6.2;2890000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3332144.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3450000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3179640.0
Audi;A6;18953.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1;3850000.0
Audi;A6;0.0;2020.0;E;190.0;front;robot;turbocharging;2.0;320.0;237.0;7.9;5.8;3305000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3490000.0
Audi;A6;6222.0;2019.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1;4299000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3490000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3828000.0
Audi;A6;44731.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1;4512310.0
Audi;A6;0.0;2020.0;E;190.0;front;robot;turbocharging;2.0;320.0;237.0;7.9;5.8;3305000.0
Audi;A6;12907.0;2018.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1;4349000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3450000.0
Audi;A6;0.0;2020.0;E;245.0;full;robot;turbocharging;2.0;370.0;250.0;6.0;6.8;3450000.0
Audi;A6;4461.0;2019.0;E;340.0;full;robot;turbocharging;3.0;500.0;250.0;5.1;7.1;4787000.0
Mercedes-Benz;Maybach S-Class;46588.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;6700000.0
Mercedes-Benz;Maybach S-Class;80415.0;2018.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3;7147800.0
Mercedes-Benz;Maybach S-Class;89000.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;6875000.0
Mercedes-Benz;Maybach S-Class;29017.0;2017.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;8000000.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;10203120.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;10154420.0
Mercedes-Benz;Maybach S-Class;18590.0;2019.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;8999000.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;10147600.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;13303600.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;10430000.0
Mercedes-Benz;Maybach S-Class;58000.0;2018.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3;9200000.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;14122800.0
Mercedes-Benz;Maybach S-Class;5761.0;2020.0;F;367.0;full;automatic;turbocharging;3.0;500.0;250.0;5.8;8.9;10897000.0
Mercedes-Benz;Maybach S-Class;0.0;2020.0;F;469.0;full;automatic;turbocharging;4.0;700.0;250.0;4.9;9.3;14633800.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3025700.0
Mercedes-Benz;GLA;213.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;2809000.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1;3044380.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;2595500.0
Mercedes-Benz;GLA;3000.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1;4100000.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;2672084.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1;3397630.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;2977000.0
Mercedes-Benz;GLA;50.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1;3496000.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3348900.0
Mercedes-Benz;GLA;34.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3021000.0
Mercedes-Benz;GLA;0.0;2020.0;J;224.0;full;robot;turbocharging;2.0;350.0;240.0;6.7;7.1;3951900.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3084500.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3082100.0
Mercedes-Benz;GLA;0.0;2020.0;J;150.0;front;robot;turbocharging;1.3;230.0;210.0;8.7;6.0;3149300.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1712000.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1897000.0
Mitsubishi;ASX;52136.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1479000.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;2031000.0
Mitsubishi;ASX;49146.0;2017.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1500000.0
Mitsubishi;ASX;23281.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1420000.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1651000.0
Mitsubishi;ASX;28624.0;2017.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1497000.0
Mitsubishi;ASX;0.0;2020.0;J;117.0;front;mechanics;no;1.6;154.0;183.0;11.4;6.1;1352000.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1527000.0
Mitsubishi;ASX;0.0;2020.0;J;117.0;front;mechanics;no;1.6;154.0;183.0;11.4;6.1;1502000.0
Mitsubishi;ASX;42562.0;2018.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1530000.0
Mitsubishi;ASX;0.0;2020.0;J;150.0;full;variator;no;2.0;197.0;191.0;11.7;7.7;1976000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4654911.0
Mercedes-Benz;E-Class;1051.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4560000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4888000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;5399800.0
Mercedes-Benz;E-Class;12181.0;2020.0;E;197.0;rear;automatic;turbocharging;2.0;320.0;237.0;7.6;7.6;4220000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4389700.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4399400.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4360000.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;5580500.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;5043400.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;7529505.0
Mercedes-Benz;E-Class;0.0;2020.0;E;197.0;full;automatic;turbocharging;2.0;320.0;231.0;7.7;7.4;4644000.0
Mercedes-Benz;GLC Coupe;200.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;4450000.0
Mercedes-Benz;GLC Coupe;1313.0;2019.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2;3899000.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2;4117120.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;4665285.0
Mercedes-Benz;GLC Coupe;15005.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;4130000.0
Mercedes-Benz;GLC Coupe;11127.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;4147000.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2;4228848.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;5504400.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;5238900.0
Mercedes-Benz;GLC Coupe;23192.0;2019.0;J;249.0;full;automatic;turbocharging;2.0;370.0;240.0;6.3;7.5;3823000.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;500.0;233.0;6.6;5.8;4970804.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2;4828300.0
Mercedes-Benz;GLC Coupe;10506.0;2020.0;J;245.0;full;automatic;turbocharging;2.0;500.0;233.0;6.6;5.8;4597000.0
Mercedes-Benz;GLC Coupe;0.0;2020.0;J;194.0;full;automatic;turbocharging;2.0;400.0;217.0;7.9;5.2;4610000.0
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4;2442000.0
Mitsubishi;Pajero Sport;0.0;2020.0;J;181.0;full;mechanics;turbocharging;2.4;430.0;180.0;11.4;7.4;2502560.0
